unique_geneID	seqnames	start	end	width	strand	PID1185_peak_detected	PID1180_peak_detected	ND_RJH_peak_detected	ND_MK_peak_detected	PID1185_counts	PID1180_counts	ND_RJH_counts	ND_MK_counts	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
162993_chr19_9768463_9769042	chr19	9768463	9769042	580	*	TRUE	TRUE	TRUE	FALSE	42	39	29	22	5' UTR	19	9751993	9793097	41105	2	162993	24055	ENSG00000196605	ZNF846	zinc finger protein 846
162993_chr19_9785465_9786288	chr19	9785465	9786288	824	*	TRUE	TRUE	TRUE	FALSE	56	58	52	39	5' UTR	19	9751993	9793097	41105	2	162993	6809	ENSG00000196605	ZNF846	zinc finger protein 846
162993_chr19_9791651_9792161	chr19	9791651	9792161	511	*	TRUE	TRUE	TRUE	TRUE	43	44	45	28	Promoter (<=1kb)	19	9751993	9793097	41105	2	162993	936	ENSG00000196605	ZNF846	zinc finger protein 846
54850_chr19_9819004_9819797	chr19	9819004	9819797	794	*	TRUE	TRUE	TRUE	TRUE	90	107	79	77	5' UTR	19	9810267	9827816	17550	2	54850	8019	ENSG00000127452	FBXL12	F-box and leucine rich repeat protein 12
54850_chr19_9827716_9828100	chr19	9827716	9828100	385	*	TRUE	TRUE	TRUE	FALSE	23	23	30	17	Promoter (<=1kb)	19	9810267	9827816	17550	2	54850	0	ENSG00000127452	FBXL12	F-box and leucine rich repeat protein 12
100996288_chr19_9834830_9835533	chr19	9834830	9835533	704	*	TRUE	TRUE	TRUE	TRUE	83	62	69	49	Promoter (<=1kb)	19	9834079	9835013	935	2	100996288	0	ENSG00000267289	PIN1-DT	PIN1 divergent transcript
93145_chr19_9914685_9915033	chr19	9914685	9915033	349	*	TRUE	TRUE	TRUE	FALSE	21	22	30	18	Intron (ENST00000264833.9/93145, intron 1 of 5)	19	9853718	9936515	82798	2	93145	21482	ENSG00000105088	OLFM2	olfactomedin 2
55337_chr19_10086047_10086466	chr19	10086047	10086466	420	*	TRUE	TRUE	TRUE	TRUE	28	36	39	23	Promoter (<=1kb)	19	10086122	10093252	7131	1	55337	0	ENSG00000130813	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting
83854_chr19_10096029_10096559	chr19	10096029	10096559	531	*	TRUE	TRUE	TRUE	TRUE	43	54	31	44	Exon (ENST00000589181.5/83854, exon 1 of 5)	19	10092338	10102678	10341	2	83854	6119	ENSG00000130812	ANGPTL6	angiopoietin like 6
692312_chr19_10104740_10104995	chr19	10104740	10104995	256	*	TRUE	TRUE	TRUE	FALSE	32	25	31	22	Promoter (1-2kb)	19	10106223	10114780	8558	1	692312	-1228	ENSG00000243207	PPAN-P2RY11	PPAN-P2RY11 readthrough
692312_chr19_10105659_10105980	chr19	10105659	10105980	322	*	TRUE	TRUE	TRUE	TRUE	37	30	48	34	Promoter (<=1kb)	19	10106223	10114780	8558	1	692312	-243	ENSG00000243207	PPAN-P2RY11	PPAN-P2RY11 readthrough
100422925_chr19_10194706_10195261	chr19	10194706	10195261	556	*	TRUE	TRUE	TRUE	TRUE	49	48	42	19	5' UTR	19	10230413	10230485	73	1	100422925	-35152	ENSG00000264266	MIR4322	microRNA 4322
100422925_chr19_10230443_10230745	chr19	10230443	10230745	303	*	TRUE	TRUE	FALSE	TRUE	26	21	25	19	Promoter (<=1kb)	19	10230413	10230485	73	1	100422925	30	ENSG00000264266	MIR4322	microRNA 4322
51073_chr19_10251742_10252286	chr19	10251742	10252286	545	*	TRUE	TRUE	TRUE	TRUE	58	55	55	39	Promoter (<=1kb)	19	10251901	10260055	8155	1	51073	0	ENSG00000105364	MRPL4	mitochondrial ribosomal protein L4
3383_chr19_10270891_10271394	chr19	10270891	10271394	504	*	TRUE	TRUE	TRUE	FALSE	42	29	30	29	Promoter (<=1kb)	19	10271093	10286615	15523	1	3383	0	ENSG00000090339	ICAM1	intercellular adhesion molecule 1
125950_chr19_10333300_10333870	chr19	10333300	10333870	571	*	TRUE	TRUE	TRUE	TRUE	55	57	47	36	Promoter (<=1kb)	19	10315471	10333638	18168	2	125950	0	ENSG00000161847	RAVER1	ribonucleoprotein, PTB binding 1
7297_chr19_10380425_10380997	chr19	10380425	10380997	573	*	TRUE	TRUE	TRUE	TRUE	62	40	53	29	Promoter (<=1kb)	19	10350529	10380572	30044	2	7297	0	ENSG00000105397	TYK2	tyrosine kinase 2
100302213_chr19_10403475_10404001	chr19	10403475	10404001	527	*	TRUE	TRUE	TRUE	TRUE	54	62	66	40	Promoter (<=1kb)	19	10403458	10403538	81	2	100302213	0	ENSG00000284268	MIR1181	microRNA 1181
5141_chr19_10416495_10416991	chr19	10416495	10416991	497	*	TRUE	TRUE	TRUE	FALSE	48	51	47	32	Promoter (<=1kb)	19	10416773	10469630	52858	1	5141	0	ENSG00000065989	PDE4A	phosphodiesterase 4A
11140_chr19_10461073_10461531	chr19	10461073	10461531	459	*	TRUE	TRUE	TRUE	TRUE	39	34	27	24	Exon (ENST00000592685.5/5141, exon 13 of 17)	19	10391133	10420121	28989	2	11140	-40952	ENSG00000105401	CDC37	cell division cycle 37, HSP90 cochaperone
9817_chr19_10478973_10479262	chr19	10478973	10479262	290	*	TRUE	TRUE	TRUE	FALSE	24	15	20	7	Distal Intergenic	19	10486125	10503558	17434	2	9817	24296	ENSG00000079999	KEAP1	kelch like ECH associated protein 1
9817_chr19_10502574_10503282	chr19	10502574	10503282	709	*	TRUE	TRUE	TRUE	TRUE	48	53	58	34	Promoter (<=1kb)	19	10486125	10503558	17434	2	9817	276	ENSG00000079999	KEAP1	kelch like ECH associated protein 1
84971_chr19_10543659_10544063	chr19	10543659	10544063	405	*	TRUE	TRUE	TRUE	FALSE	39	26	30	11	Promoter (<=1kb)	19	10543895	10553418	9524	1	84971	0	ENSG00000130734	ATG4D	autophagy related 4D cysteine peptidase
65095_chr19_10565824_10566356	chr19	10565824	10566356	533	*	TRUE	TRUE	TRUE	FALSE	51	53	56	33	Promoter (<=1kb)	19	10553085	10566031	12947	2	65095	0	ENSG00000129347	KRI1	KRI1 homolog
1032_chr19_10568827_10569274	chr19	10568827	10569274	448	*	TRUE	TRUE	TRUE	TRUE	61	55	44	39	Promoter (<=1kb)	19	10566460	10569059	2600	2	1032	0	ENSG00000129355	CDKN2D	cyclin dependent kinase inhibitor 2D
57153_chr19_10602250_10602629	chr19	10602250	10602629	380	*	TRUE	TRUE	TRUE	FALSE	34	29	31	13	Promoter (<=1kb)	19	10602457	10644557	42101	1	57153	0	ENSG00000129353	SLC44A2	solute carrier family 44 member 2
147727_chr19_10653604_10654654	chr19	10653604	10654654	1051	*	TRUE	TRUE	TRUE	TRUE	90	95	90	58	Promoter (<=1kb)	19	10651862	10653844	1983	2	147727	0	ENSG00000267100	ILF3-DT	ILF3 divergent transcript
81890_chr19_10695728_10696118	chr19	10695728	10696118	391	*	TRUE	TRUE	TRUE	FALSE	28	32	24	15	Distal Intergenic	19	10701430	10713437	12008	1	81890	-5312	ENSG00000213339	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1
81890_chr19_10701346_10701920	chr19	10701346	10701920	575	*	TRUE	TRUE	TRUE	TRUE	41	43	35	28	Promoter (<=1kb)	19	10701430	10713437	12008	1	81890	0	ENSG00000213339	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1
1785_chr19_10717450_10718271	chr19	10717450	10718271	822	*	TRUE	TRUE	TRUE	TRUE	101	95	97	57	Promoter (<=1kb)	19	10718055	10833488	115434	1	1785	0	ENSG00000079805	DNM2	dynamin 2
100616425_chr19_10797472_10798104	chr19	10797472	10798104	633	*	TRUE	TRUE	TRUE	FALSE	47	35	45	26	Exon (ENST00000682285.1/1785, exon 10 of 12)	19	10780254	10780335	82	1	100616425	17218	ENSG00000265879	MIR4748	microRNA 4748
11018_chr19_10835625_10836444	chr19	10835625	10836444	820	*	TRUE	TRUE	TRUE	FALSE	64	58	75	36	Promoter (<=1kb)	19	10832067	10836318	4252	2	11018	0	ENSG00000099203	TMED1	transmembrane p24 trafficking protein 1
10498_chr19_10870833_10871490	chr19	10870833	10871490	658	*	TRUE	TRUE	TRUE	TRUE	81	74	69	38	Promoter (<=1kb)	19	10871553	10923075	51523	1	10498	-63	ENSG00000142453	CARM1	coactivator associated arginine methyltransferase 1
78992_chr19_10928469_10929083	chr19	10928469	10929083	615	*	TRUE	TRUE	TRUE	TRUE	53	44	57	34	Promoter (<=1kb)	19	10922185	10928681	6497	2	78992	0	ENSG00000130733	YIPF2	Yip1 domain family member 2
6597_chr19_10960499_10961118	chr19	10960499	10961118	620	*	TRUE	TRUE	TRUE	TRUE	50	65	39	29	Promoter (<=1kb)	19	10960932	11079426	118495	1	6597	0	ENSG00000127616	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
3949_chr19_11089293_11089545	chr19	11089293	11089545	253	*	TRUE	TRUE	TRUE	FALSE	21	23	21	9	Promoter (<=1kb)	19	11089462	11133820	44359	1	3949	0	ENSG00000130164	LDLR	low density lipoprotein receptor
3949_chr19_11090204_11090741	chr19	11090204	11090741	538	*	TRUE	TRUE	TRUE	TRUE	55	59	59	23	Promoter (<=1kb)	19	11089462	11133820	44359	1	3949	742	ENSG00000130164	LDLR	low density lipoprotein receptor
147841_chr19_11155633_11156106	chr19	11155633	11156106	474	*	TRUE	TRUE	TRUE	TRUE	41	51	35	32	Promoter (<=1kb)	19	11131520	11155807	24288	2	147841	0	ENSG00000161888	SPC24	SPC24 component of NDC80 kinetochore complex
374882_chr19_11346197_11346749	chr19	11346197	11346749	553	*	TRUE	TRUE	TRUE	TRUE	59	57	50	28	Promoter (<=1kb)	19	11342776	11346518	3743	2	374882	0	ENSG00000105518	TMEM205	transmembrane protein 205
126074_chr19_11374529_11375290	chr19	11374529	11375290	762	*	TRUE	TRUE	TRUE	TRUE	91	70	89	60	Promoter (<=1kb)	19	11374666	11376951	2286	1	126074	0	ENSG00000173928	SWSAP1	SWIM-type zinc finger 7 associated protein 1
2057_chr19_11380989_11381891	chr19	11380989	11381891	903	*	TRUE	TRUE	TRUE	TRUE	83	78	78	56	Promoter (2-3kb)	19	11377207	11384342	7136	2	2057	2451	ENSG00000187266	EPOR	erythropoietin receptor
5589_chr19_11434971_11435713	chr19	11434971	11435713	743	*	TRUE	TRUE	TRUE	FALSE	76	63	76	39	Promoter (<=1kb)	19	11435284	11450968	15685	1	5589	0	ENSG00000130175	PRKCSH	protein kinase C substrate 80K-H
1995_chr19_11482072_11482544	chr19	11482072	11482544	473	*	TRUE	TRUE	TRUE	FALSE	28	30	37	21	Promoter (1-2kb)	19	11451326	11481046	29721	2	1995	-1026	ENSG00000196361	ELAVL3	ELAV like RNA binding protein 3
115950_chr19_11505093_11505914	chr19	11505093	11505914	822	*	TRUE	TRUE	TRUE	TRUE	63	68	63	58	Promoter (<=1kb)	19	11466240	11505839	39600	2	115950	0	ENSG00000161914	ZNF653	zinc finger protein 653
51295_chr19_11528907_11529366	chr19	11528907	11529366	460	*	TRUE	TRUE	TRUE	TRUE	31	40	37	24	Promoter (<=1kb)	19	11505929	11529172	23244	2	51295	0	ENSG00000130159	ECSIT	ECSIT signaling integrator
199692_chr19_11559041_11559413	chr19	11559041	11559413	373	*	TRUE	TRUE	TRUE	TRUE	27	28	24	25	Promoter (<=1kb)	19	11559374	11619161	59788	1	199692	0	ENSG00000198551	ZNF627	zinc finger protein 627
199692_chr19_11568154_11568471	chr19	11568154	11568471	318	*	TRUE	FALSE	TRUE	TRUE	18	11	18	16	Intron (ENST00000593279.5/199692, intron 3 of 4)	19	11559374	11619161	59788	1	199692	8780	ENSG00000198551	ZNF627	zinc finger protein 627
54_chr19_11597222_11597656	chr19	11597222	11597656	435	*	TRUE	TRUE	TRUE	TRUE	34	41	44	28	5' UTR	19	11574660	11579008	4349	2	54	-18214	ENSG00000102575	ACP5	acid phosphatase 5, tartrate resistant
55552_chr19_11738478_11739058	chr19	11738478	11739058	581	*	TRUE	TRUE	TRUE	FALSE	24	25	35	14	Promoter (<=1kb)	19	11721265	11739009	17745	2	55552	0	ENSG00000197933	ZNF823	zinc finger protein 823
126068_chr19_11766825_11767209	chr19	11766825	11767209	385	*	TRUE	TRUE	TRUE	FALSE	28	22	21	12	Promoter (<=1kb)	19	11767000	11784078	17079	1	126068	0	ENSG00000197044	ZNF441	zinc finger protein 441
126070_chr19_11814011_11814432	chr19	11814011	11814432	422	*	TRUE	TRUE	TRUE	TRUE	25	25	20	17	Promoter (<=1kb)	19	11814273	11835216	20944	1	126070	0	ENSG00000171295	ZNF440	zinc finger protein 440
284390_chr19_11924866_11925253	chr19	11924866	11925253	388	*	FALSE	TRUE	TRUE	TRUE	16	31	17	15	Promoter (<=1kb)	19	11925075	11980617	55543	1	284390	0	ENSG00000197054	ZNF763	zinc finger protein 763
7695_chr19_12162731_12163262	chr19	12162731	12163262	532	*	TRUE	TRUE	TRUE	FALSE	37	32	26	22	Promoter (<=1kb)	19	12163064	12189871	26808	1	7695	0	ENSG00000196646	ZNF136	zinc finger protein 136
51710_chr19_12294723_12295061	chr19	12294723	12295061	339	*	TRUE	TRUE	TRUE	TRUE	20	22	21	19	Promoter (<=1kb)	19	12224686	12294883	70198	2	51710	0	ENSG00000197857	ZNF44	zinc finger protein 44
90576_chr19_12484665_12484966	chr19	12484665	12484966	302	*	TRUE	FALSE	TRUE	TRUE	15	8	17	13	5' UTR	19	12379189	12441082	61894	2	90576	-43583	ENSG00000196466	ZNF799	zinc finger protein 799
163051_chr19_12551062_12551740	chr19	12551062	12551740	679	*	TRUE	TRUE	TRUE	FALSE	49	42	47	21	Promoter (<=1kb)	19	12433103	12551474	118372	2	163051	0	ENSG00000242852	ZNF709	zinc finger protein 709
163049_chr19_12610624_12611204	chr19	12610624	12611204	581	*	TRUE	TRUE	TRUE	TRUE	42	50	38	24	Promoter (<=1kb)	19	12610918	12633840	22923	1	163049	0	ENSG00000173875	ZNF791	zinc finger protein 791
84292_chr19_12666536_12666834	chr19	12666536	12666834	299	*	TRUE	TRUE	TRUE	FALSE	21	27	29	15	Promoter (<=1kb)	19	12666802	12675832	9031	1	84292	0	ENSG00000123154	WDR83	WD repeat domain 83
51398_chr19_12681229_12681632	chr19	12681229	12681632	404	*	TRUE	TRUE	FALSE	TRUE	25	23	22	31	Promoter (<=1kb)	19	12668071	12681834	13764	2	51398	202	ENSG00000105583	WDR83OS	WD repeat domain 83 opposite strand
30000_chr19_12722579_12722810	chr19	12722579	12722810	232	*	TRUE	TRUE	TRUE	FALSE	16	25	21	8	Promoter (1-2kb)	19	12699201	12724011	24811	2	30000	1201	ENSG00000105576	TNPO2	transportin 2
79002_chr19_12734484_12734854	chr19	12734484	12734854	371	*	TRUE	TRUE	TRUE	FALSE	37	36	35	15	Promoter (<=1kb)	19	12730640	12734684	4045	2	79002	0	ENSG00000123144	TRIR	telomerase RNA component interacting RNase
439_chr19_12737130_12737410	chr19	12737130	12737410	281	*	TRUE	TRUE	TRUE	FALSE	26	18	34	15	Promoter (<=1kb)	19	12737139	12748323	11185	1	439	0	ENSG00000198356	GET3	guided entry of tail-anchored proteins factor 3, ATPase
100847071_chr19_12775569_12775813	chr19	12775569	12775813	245	*	TRUE	TRUE	TRUE	FALSE	23	22	27	15	5' UTR	19	12787128	12787192	65	1	100847071	-11315	ENSG00000263800	MIR5684	microRNA 5684
3726_chr19_12791326_12791748	chr19	12791326	12791748	423	*	TRUE	FALSE	TRUE	TRUE	51	43	48	30	Promoter (<=1kb)	19	12791486	12793315	1830	1	3726	0	ENSG00000171223	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit
29911_chr19_12793543_12794148	chr19	12793543	12794148	606	*	TRUE	TRUE	TRUE	FALSE	77	76	66	38	Promoter (<=1kb)	19	12763003	12792582	29580	2	29911	-961	ENSG00000095066	HOOK2	hook microtubule tethering protein 2
10535_chr19_12806454_12806736	chr19	12806454	12806736	283	*	TRUE	TRUE	TRUE	FALSE	22	23	17	11	5' UTR	19	12802063	12813640	11578	1	10535	4391	ENSG00000104889	RNASEH2A	ribonuclease H2 subunit A
2639_chr19_12890782_12891286	chr19	12890782	12891286	505	*	TRUE	TRUE	TRUE	TRUE	56	55	55	34	Promoter (<=1kb)	19	12891160	12914207	23048	1	2639	0	ENSG00000105607	GCDH	glutaryl-CoA dehydrogenase
256126_chr19_12919242_12919503	chr19	12919242	12919503	262	*	TRUE	TRUE	TRUE	FALSE	28	23	18	16	Promoter (<=1kb)	19	12898786	12919293	20508	2	256126	0	ENSG00000161860	SYCE2	synaptonemal complex central element protein 2
811_chr19_12938137_12938762	chr19	12938137	12938762	626	*	TRUE	TRUE	TRUE	TRUE	72	72	67	43	Promoter (<=1kb)	19	12938578	12944489	5912	1	811	0	ENSG00000179218	CALR	calreticulin
5886_chr19_12945589_12946336	chr19	12945589	12946336	748	*	TRUE	TRUE	TRUE	FALSE	55	63	51	37	Promoter (<=1kb)	19	12945855	12953642	7788	1	5886	0	ENSG00000179262	RAD23A	RAD23 homolog A, nucleotide excision repair protein
199699_chr19_12965423_12965645	chr19	12965423	12965645	223	*	FALSE	TRUE	TRUE	TRUE	16	23	15	21	Promoter (<=1kb)	19	12965159	12974760	9602	1	199699	264	ENSG00000179284	DAND5	DAN domain BMP antagonist family member 5
55621_chr19_13132478_13132839	chr19	13132478	13132839	362	*	TRUE	TRUE	TRUE	FALSE	32	47	37	14	Intron (ENST00000586171.2/112939, intron 2 of 2)	19	13104902	13117567	12666	2	55621	-14911	ENSG00000104907	TRMT1	tRNA methyltransferase 1
9592_chr19_13162872_13163286	chr19	13162872	13163286	415	*	TRUE	TRUE	TRUE	FALSE	29	27	44	22	Distal Intergenic	19	13150411	13154911	4501	1	9592	12461	ENSG00000160888	IER2	immediate early response 2
81576_chr19_13731549_13732012	chr19	13731549	13732012	464	*	TRUE	TRUE	TRUE	TRUE	25	33	22	16	Promoter (<=1kb)	19	13731760	13763296	31537	1	81576	0	ENSG00000104957	YJU2B	YJU2 splicing factor homolog B
81576_chr19_13747613_13748085	chr19	13747613	13748085	473	*	TRUE	TRUE	TRUE	TRUE	52	55	47	36	5' UTR	19	13731760	13763296	31537	1	81576	15853	ENSG00000104957	YJU2B	YJU2 splicing factor homolog B
28974_chr19_13794985_13795454	chr19	13794985	13795454	470	*	TRUE	TRUE	TRUE	TRUE	49	44	47	32	5' UTR	19	13774456	13778773	4318	1	28974	20529	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_13833637_13833912	chr19	13833637	13833912	276	*	TRUE	FALSE	TRUE	TRUE	27	26	34	29	Exon (ENST00000587762.2/284454, exon 1 of 1)	19	13774456	13778773	4318	1	28974	59181	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_13839451_13839795	chr19	13839451	13839795	345	*	FALSE	TRUE	TRUE	TRUE	39	44	38	41	Exon (ENST00000587762.2/284454, exon 1 of 1)	19	13774456	13778773	4318	1	28974	64995	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_13846570_13846861	chr19	13846570	13846861	292	*	FALSE	TRUE	TRUE	TRUE	27	50	46	32	Distal Intergenic	19	13774456	13778773	4318	1	28974	72114	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_13861694_13862052	chr19	13861694	13862052	359	*	TRUE	FALSE	TRUE	TRUE	32	20	34	35	Distal Intergenic	19	13774456	13778773	4318	1	28974	87238	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_13880170_13880536	chr19	13880170	13880536	367	*	TRUE	TRUE	TRUE	TRUE	35	46	45	33	3' UTR	19	13774456	13778773	4318	1	28974	105714	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_13905943_13906350	chr19	13905943	13906350	408	*	TRUE	TRUE	TRUE	FALSE	29	30	33	15	5' UTR	19	13774456	13778773	4318	1	28974	131487	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_13952031_13952564	chr19	13952031	13952564	534	*	TRUE	TRUE	TRUE	TRUE	61	63	46	50	5' UTR	19	13774456	13778773	4318	1	28974	177575	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_14005725_14006066	chr19	14005725	14006066	342	*	TRUE	TRUE	TRUE	FALSE	32	37	33	24	Intron (ENST00000254325.9/5989, intron 1 of 20)	19	13774456	13778773	4318	1	28974	231269	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_14006248_14007224	chr19	14006248	14007224	977	*	TRUE	TRUE	TRUE	TRUE	97	95	87	65	5' UTR	19	13774456	13778773	4318	1	28974	231792	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
28974_chr19_14031508_14032357	chr19	14031508	14032357	850	*	TRUE	TRUE	TRUE	FALSE	53	50	54	37	5' UTR	19	13774456	13778773	4318	1	28974	257052	ENSG00000104979	C19orf53	chromosome 19 open reading frame 53
101928845_chr19_14081170_14081653	chr19	14081170	14081653	484	*	TRUE	TRUE	TRUE	TRUE	43	34	37	25	3' UTR	19	14333743	14343916	10174	1	101928845	-252090	ENSG00000267147	LINC01842	long intergenic non-protein coding RNA 1842
101928845_chr19_14117660_14118162	chr19	14117660	14118162	503	*	TRUE	TRUE	TRUE	TRUE	65	72	66	43	5' UTR	19	14333743	14343916	10174	1	101928845	-215581	ENSG00000267147	LINC01842	long intergenic non-protein coding RNA 1842
101928845_chr19_14136359_14137362	chr19	14136359	14137362	1004	*	TRUE	TRUE	TRUE	TRUE	111	122	99	82	5' UTR	19	14333743	14343916	10174	1	101928845	-196381	ENSG00000267147	LINC01842	long intergenic non-protein coding RNA 1842
105372288_chr19_14369621_14370047	chr19	14369621	14370047	427	*	TRUE	TRUE	TRUE	TRUE	33	28	39	27	Promoter (<=1kb)	19	14305458	14370196	64739	2	105372288	149	ENSG00000266913	LINC01841	long intergenic non-protein coding RNA 1841
10212_chr19_14419017_14419700	chr19	14419017	14419700	684	*	TRUE	TRUE	TRUE	TRUE	56	58	62	33	Promoter (<=1kb)	19	14408798	14419383	10586	2	10212	0	ENSG00000123136	DDX39A	DExD-box helicase 39A
10755_chr19_14496087_14496397	chr19	14496087	14496397	311	*	TRUE	TRUE	TRUE	FALSE	22	29	23	19	Promoter (<=1kb)	19	14477760	14496149	18390	2	10755	0	ENSG00000123159	GIPC1	GIPC PDZ domain containing family member 1
9524_chr19_14517729_14518889	chr19	14517729	14518889	1161	*	TRUE	TRUE	TRUE	FALSE	116	118	99	54	Promoter (<=1kb)	19	14517085	14565980	48896	1	9524	644	ENSG00000099797	TECR	trans-2,3-enoyl-CoA reductase
693224_chr19_14529150_14529924	chr19	14529150	14529924	775	*	TRUE	TRUE	TRUE	TRUE	91	77	75	44	Promoter (<=1kb)	19	14529543	14532528	2986	1	693224	0	ENSG00000283822	MIR639	microRNA 639
4713_chr19_14571805_14572302	chr19	14571805	14572302	498	*	TRUE	TRUE	TRUE	TRUE	27	33	27	31	Promoter (<=1kb)	19	14566078	14572066	5989	2	4713	0	ENSG00000099795	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
84449_chr19_14689541_14690375	chr19	14689541	14690375	835	*	TRUE	TRUE	TRUE	TRUE	65	59	64	42	Promoter (<=1kb)	19	14689801	14733746	43946	1	84449	0	ENSG00000160961	ZNF333	zinc finger protein 333
10994_chr19_15125136_15125963	chr19	15125136	15125963	828	*	TRUE	TRUE	TRUE	TRUE	86	86	76	48	Promoter (<=1kb)	19	15114984	15125786	10803	2	10994	0	ENSG00000105135	ILVBL	ilvB acetolactate synthase like
79852_chr19_15223443_15223778	chr19	15223443	15223778	336	*	FALSE	TRUE	TRUE	TRUE	18	24	26	21	Distal Intergenic	19	15226919	15233435	6517	2	79852	9657	ENSG00000105131	EPHX3	epoxide hydrolase 3
23476_chr19_15331640_15331974	chr19	15331640	15331974	335	*	TRUE	TRUE	TRUE	FALSE	30	26	18	6	Promoter (<=1kb)	19	15235519	15332545	97027	2	23476	571	ENSG00000141867	BRD4	bromodomain containing 4
10270_chr19_15379300_15380362	chr19	15379300	15380362	1063	*	TRUE	TRUE	TRUE	TRUE	108	144	99	78	Promoter (<=1kb)	19	15353385	15379815	26431	2	10270	0	ENSG00000105127	AKAP8	A-kinase anchoring protein 8
26993_chr19_15418792_15419467	chr19	15418792	15419467	676	*	TRUE	TRUE	TRUE	TRUE	91	62	64	52	Promoter (<=1kb)	19	15380050	15419141	39092	2	26993	0	ENSG00000011243	AKAP8L	A-kinase anchoring protein 8 like
26993_chr19_15432660_15432982	chr19	15432660	15432982	323	*	TRUE	TRUE	TRUE	FALSE	29	32	27	8	5' UTR	19	15380050	15419141	39092	2	26993	-13519	ENSG00000011243	AKAP8L	A-kinase anchoring protein 8 like
126410_chr19_15555819_15556243	chr19	15555819	15556243	425	*	TRUE	TRUE	TRUE	TRUE	31	31	30	31	Distal Intergenic	19	15508525	15552317	43793	1	126410	47294	ENSG00000171954	CYP4F22	cytochrome P450 family 4 subfamily F member 22
105372290_chr19_15836495_15837263	chr19	15836495	15837263	769	*	TRUE	TRUE	TRUE	FALSE	53	63	49	26	Promoter (<=1kb)	19	15821851	15835854	14004	2	105372290	-641	NA	LINC01764	long intergenic non-protein coding RNA 1764
4218_chr19_16111324_16111988	chr19	16111324	16111988	665	*	TRUE	TRUE	TRUE	TRUE	77	86	73	46	Promoter (<=1kb)	19	16111889	16134234	22346	1	4218	0	ENSG00000167461	RAB8A	RAB8A, member RAS oncogene family
26017_chr19_16185090_16185512	chr19	16185090	16185512	423	*	TRUE	TRUE	TRUE	FALSE	25	29	37	13	Promoter (<=1kb)	19	16185380	16192046	6667	1	26017	0	ENSG00000105058	FAM32A	family with sequence similarity 32 member A
8907_chr19_16197645_16198091	chr19	16197645	16198091	447	*	TRUE	TRUE	TRUE	TRUE	34	48	35	28	Promoter (<=1kb)	19	16197854	16245906	48053	1	8907	0	ENSG00000072958	AP1M1	adaptor related protein complex 1 subunit mu 1
10365_chr19_16324552_16325250	chr19	16324552	16325250	699	*	TRUE	TRUE	TRUE	FALSE	65	59	51	36	Promoter (<=1kb)	19	16324826	16328685	3860	1	10365	0	ENSG00000127528	KLF2	Kruppel like factor 2
10365_chr19_16330440_16330797	chr19	16330440	16330797	358	*	TRUE	TRUE	TRUE	TRUE	28	37	35	23	Downstream (1-2kb)	19	16324826	16328685	3860	1	10365	5614	ENSG00000127528	KLF2	Kruppel like factor 2
58513_chr19_16471788_16472313	chr19	16471788	16472313	526	*	TRUE	TRUE	TRUE	TRUE	53	48	36	31	Promoter (<=1kb)	19	16355239	16472085	116847	2	58513	0	ENSG00000127527	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
